Entity 1	Entity 2	Weight	Network group	Network
HSDL2	DCXR	0.014815673	Shared protein domains	PFAM
HSDL2	HSD11B1L	0.015490122	Shared protein domains	PFAM
HSDL2	RDH8	0.015590366	Shared protein domains	PFAM
HSDL2	SDR16C5	0.015583571	Shared protein domains	PFAM
HSDL2	DHRS2	0.015590315	Shared protein domains	PFAM
HSDL2	BDH1	0.01529662	Shared protein domains	PFAM
HSDL2	DHRS1	0.015034739	Shared protein domains	PFAM
HSDL2	DHRS13	0.01354299	Shared protein domains	PFAM
HSDL2	DHRS7B	0.015664076	Shared protein domains	PFAM
HSDL2	PECR	0.013542545	Shared protein domains	PFAM
HSDL2	DHRS11	0.013542505	Shared protein domains	PFAM
